run_id,date,stage,direction,lane_mask,session,bit_sha256,ltx_sha256,xsa_sha256,elf_sha256,CNT_CHIP_MAX,CNT_PREAMBLE,RX_DETECT_WINDOW,RX_DATA_PHASE_DELAY_CYCLES,RX_PREAMBLE_REALIGN_EDGE,IR_LANE_COUNT,IR_B_MODE,IR_PARALLEL_2LANE_MODE,B_SESSION_ID,IR_B_TX_LANE_MASK,IR_B_RX_LANE_MASK,IR_B_ACK_LANE_MASK,IR_B_EXPECTED_A_LANE_MASK,MAX_PACKET_BYTES,FRAGMENT_BYTES,MAX_FRAGS,MAX_FRAME_BYTES,GUARD_CYCLES,B_BACKOFF_SLOT_CYCLES,B_START_IDLE_CYCLES,B_RECOVERY_RESET_CYCLES,B2A_ENABLE,B2A_FREE_RUN,TX_ONLY_ACK_MODE,STREAM_FULL_MODE,MAX_RETRY,FRAG_TIMEOUT_CYCLES,PSPS_PAYLOAD_BYTES,PSPS_TX_ONLY,PSPS_TDM_BIDIR,PSPS_RX_ONLY,PSPS_INTER_PACKET_US,PSPS_STAGE_SECONDS,PSPS_MAX_OUTSTANDING,PSPS_WINDOW_START_GAP_US,PSPS_2LANE_ONLY,PSPS_STAGE_LANE_MASK,PSPS_STAGE_SESSION_ID,PSPS_PAYLOAD_LANE_MASK,PSPS_RX_LANE_MASK,PSPS_POLL_SLEEP_US,IR_TX_POLL_US,uart_mode,uart_payload_bytes,uart_rx_timeout_us,uart_stage_seconds,sent,rx_ok,tx_fail,rx_timeout,rx_bad,rx_mismatch,loss,win_rx_mbps,status,sticky,tx_lane,rx_good,rx_crc,rx_err,phy0,rec,txp,txi,txa,rxb,last_error,raw_a_tx0_edges,raw_a_tx1_edges,raw_a_rx0_edges,raw_a_rx1_edges,raw_b_tx0_edges,raw_b_tx1_edges,raw_b_rx0_edges,raw_b_rx1_edges,raw_a_tx0_high,raw_a_tx1_high,raw_a_rx0_low,raw_a_rx1_low,raw_b_tx0_high,raw_b_tx1_high,raw_b_rx0_low,raw_b_rx1_low,shutdown_ok,uart_log,ila_csv,ila_summary,vivado_config_log,vitis_build_log,summary_path,verdict
ila_2lane_b_data_20260606_000508,2026-06-06 00:05:08,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,0,0x2203,2,1,2,1,255,255,1,269,1408,100000,100000,2048,1,,0,1,4,50000,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_stream_fdx_partition_1plus1_4M_20260606.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_b_data_20260606_000508.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_000508,2026-06-06 00:05:08,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,0,0x2203,2,1,2,1,255,255,1,269,1408,100000,100000,2048,1,,0,1,4,50000,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x00000000,0x00000000,0x0000401C,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_000508.log,,,reports\vivado_config_stream_fdx_partition_1plus1_4M_20260606.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_000508.summary.txt,FAIL
ila_2lane_b_check_20260606_000825,2026-06-06 00:08:25,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,0,0x2203,2,1,2,1,255,255,1,269,1408,100000,100000,2048,1,,0,1,4,50000,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_stream_fdx_partition_1plus1_4M_20260606.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_b_check_20260606_000825.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_000825,2026-06-06 00:08:25,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,0,0x2203,2,1,2,1,255,255,1,269,1408,100000,100000,2048,1,,0,1,4,50000,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x00000000,0x00000000,0x00004013,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_000825.log,,,reports\vivado_config_stream_fdx_partition_1plus1_4M_20260606.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_000825.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_002553,2026-06-06 00:25:53,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,8,1,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x00000000,0x00000000,0x00002B08,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_002553.log,,,reports\vivado_config_2lane_phase8_retry_20260606_001637.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_002553.summary.txt,FAIL
ila_2lane_phase8_b_check_20260606_003020,2026-06-06 00:30:20,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,8,1,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_phase8_retry_20260606_001637.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_phase8_b_check_20260606_003020.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_003020,2026-06-06 00:30:20,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,8,1,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x0000FF00,0x00000000,0x00000908,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_003020.log,,,reports\vivado_config_2lane_phase8_retry_20260606_001637.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_003020.summary.txt,FAIL
ila_2lane_phase8_b_data_20260606_003456,2026-06-06 00:34:56,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,8,1,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_phase8_retry_20260606_001637.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_phase8_b_data_20260606_003456.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_003456,2026-06-06 00:34:56,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,8,1,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x0000FF00,0x00000000,0x00000908,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_003456.log,,,reports\vivado_config_2lane_phase8_retry_20260606_001637.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_003456.summary.txt,FAIL
ila_2lane_phase8_norealign_b_data_20260606_005022,2026-06-06 00:50:22,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,8,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_phase8_norealign_20260606_004115.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_phase8_norealign_b_data_20260606_005022.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_005022,2026-06-06 00:50:22,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,8,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x0000FF00,0x00000000,0x000040DF,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_005022.log,,,reports\vivado_config_2lane_phase8_norealign_20260606_004115.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_005022.summary.txt,FAIL
ila_2lane_phase0_norealign_b_data_20260606_010254,2026-06-06 01:02:54,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_phase0_norealign_20260606_005408.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_phase0_norealign_b_data_20260606_010254.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_010254,2026-06-06 01:02:54,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x00000000,0x00000000,0x00000108,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_010254.log,,,reports\vivado_config_2lane_phase0_norealign_20260606_005408.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_010254.summary.txt,FAIL
ila_2lane_phase0_norealign_symlatch_b_data_20260606_011638,2026-06-06 01:16:38,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_phase0_norealign_sym_latch_20260606_010749.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_phase0_norealign_symlatch_b_data_20260606_011638.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_011638,2026-06-06 01:16:38,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x000000FF,0x00000000,0x0000130F,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_011638.log,,,reports\vivado_config_2lane_phase0_norealign_sym_latch_20260606_010749.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_011638.summary.txt,FAIL
ila_2lane_phase0_norealign_symlatch_b_check_20260606_011950,2026-06-06 01:19:50,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_phase0_norealign_sym_latch_20260606_010749.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_phase0_norealign_symlatch_b_check_20260606_011950.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_011951,2026-06-06 01:19:51,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000088,0x00000000,0x00000000,0x000000FF,0x00000000,0x0000130F,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_011951.log,,,reports\vivado_config_2lane_phase0_norealign_sym_latch_20260606_010749.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_011951.summary.txt,FAIL
ila_2lane_blank_btx_20260606_014048,2026-06-06 01:40:48,,B_TO_A,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_blank_btx_20260606_014048.summary.txt,INCONCLUSIVE
lane0_hw_loopback_safe_20260606_014048,2026-06-06 01:40:48,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00004023,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_014048.log,,,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_014048.summary.txt,FAIL
ila_2lane_blank_bflush_20260606_014544,2026-06-06 01:45:44,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_blank_bflush_20260606_014544.summary.txt,INCONCLUSIVE
lane0_hw_loopback_safe_20260606_014545,2026-06-06 01:45:45,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00004023,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_014545.log,,,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\lane0_hw_loopback_safe_20260606_014545.summary.txt,FAIL
2lane_prearmed_b_rx_flush_state_20260606_015512,2026-06-06 01:55:12,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_015512.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_015512.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_015512.summary.txt,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_015512.summary.txt,INCONCLUSIVE
2lane_prearmed_b_rx_flush_state_20260606_015703,2026-06-06 01:57:03,2lane,A_TO_B_RX_OBSERVE,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,94,0,94,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00004023,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,0,0,34,0,56,0,56,0,0,0,119,0,112,0,112,0,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_015703.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_015703.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_015703.summary.txt,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_015703.summary.txt,FAIL
ila_2lane_prearmed_b_rx_flush_state_20260606_015703,2026-06-06 01:57:03,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_rx_flush_state_20260606_015703.summary.txt,RAW_CAPTURE
2lane_prearmed_b_rx_flush_state_20260606_020924,2026-06-06 02:09:24,2lane,A_TO_B_RX_OBSERVE,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,94,0,94,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00004023,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,0,0,34,0,56,0,56,0,0,0,119,0,112,0,112,0,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_020924.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_020924.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_020924.summary.txt,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_020924.summary.txt,FAIL
ila_2lane_prearmed_b_rx_flush_state_20260606_020924,2026-06-06 02:09:24,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_rx_flush_state_20260606_020924.summary.txt,RAW_CAPTURE
